"text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"RT @adoretks: NOT JOON TAGGING YOONGI AS THE CAT OMG 😭 this is the cutest fucking thing i’ve seen all week #btsoninstagram https://t.co/U3s…",FALSE,0,NA,2021-12-06 12:56:14,FALSE,NA,"1467840304007254022",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","blushlnie",107,TRUE,FALSE,NA,NA
"RT @KookieshookieB1: Hobi be sleeping through Billboard hot 100s and grammy nominations but one pic posted by his members and he's there to…",FALSE,0,NA,2021-12-06 12:56:13,FALSE,NA,"1467840299682516996",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","_Whalien_52Hz_",32,TRUE,FALSE,NA,NA
"Fanchat ✍️✍️ #btsoninstagram https://t.co/pdRkndO2NR",FALSE,0,NA,2021-12-06 12:56:12,FALSE,NA,"1467840297833058310",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","MyGalaxy_7",0,FALSE,FALSE,NA,NA
"RT @namgijinist: bangtan opened their personal ig accounts only for them to turn off comments and follow each other. we're all gonna 8-whee…",FALSE,0,NA,2021-12-06 12:56:10,FALSE,NA,"1467840288853225479",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","blushlnie",134,TRUE,FALSE,NA,NA
"RT @savedme_fine: Vmin🐯🐥 having separation anxiety and flirting through instagram😭💕💜
#btsoninstagram https://t.co/pNSMmLQaaf",FALSE,0,NA,2021-12-06 12:56:09,FALSE,NA,"1467840285933666304",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","wndyfletchr",467,TRUE,FALSE,NA,NA
"RT @sugavstheworld: THIS IS REAL??? 

 #btsoninstagram https://t.co/bC2HdAe20V",FALSE,0,NA,2021-12-06 12:56:09,FALSE,NA,"1467840285338001408",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Army7Bae",3,TRUE,FALSE,NA,NA
"RT @NiniMochi94: can we just admire hobi's username. not only does it say ""you are my hope,"" it has ARMY in the middle of u and hope 

HOSE…",FALSE,0,NA,2021-12-06 12:56:09,FALSE,NA,"1467840284612612097",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","EvieBeanBot",877,TRUE,FALSE,NA,NA
"RT @ishxbts: All BTS members now have an official individual Instagram accounts! Follow right now.

Hoping Instagram servers don’t crash an…",FALSE,0,NA,2021-12-06 12:56:09,FALSE,NA,"1467840284155281412",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","soft_fia1",375,TRUE,FALSE,NA,NA
"RT @btsbighiit_: Army!! Please support and follow our Instagram too for more BTS FANART CONTENT 💜💜

📌 https://t.co/w4dNfwRjJ0

#BTS #방탄소년단…",FALSE,0,NA,2021-12-06 12:56:08,FALSE,NA,"1467840280615395333",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Mariade26333033",12,TRUE,FALSE,NA,NA
"I'VE NEVER BEEN SAD I JUST NEEDED IT #btsoninstagram",FALSE,0,NA,2021-12-06 12:56:08,FALSE,NA,"1467840277993906178",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","liambearhug",0,FALSE,FALSE,NA,NA
"RT @NiniMochi94: can we just admire hobi's username. not only does it say ""you are my hope,"" it has ARMY in the middle of u and hope 

HOSE…",FALSE,0,NA,2021-12-06 12:56:07,FALSE,NA,"1467840277616500737",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","sweee04",877,TRUE,FALSE,NA,NA
"RT @dreamsaidhello: what the fck i just noticed that jungkook 's username doesn't have the letters j and k in it, this little genius btch L…",FALSE,0,NA,2021-12-06 12:56:07,FALSE,NA,"1467840275548672008",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","BTSSSforever",167,TRUE,FALSE,NA,NA
"RT @multifan_area51: Learn the Alphabet with Jungkook
#btsoninstagram https://t.co/Prgq6SDllo",FALSE,0,NA,2021-12-06 12:56:07,FALSE,NA,"1467840273984417793",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","blushlnie",123,TRUE,FALSE,NA,NA
"RT @hobigiggle: BTS opened their own Instagram accounts y'all 2022 is gonna be goooooooooooood !!!
#BTSONINSTAGRAM #BTS https://t.co/X8xfGK…",FALSE,0,NA,2021-12-06 12:56:06,FALSE,NA,"1467840273333952525",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","soft_fia1",1404,TRUE,FALSE,NA,NA
"RT @Glorious795: Bangtan has their own instagram account now!?!?aahhh..which means time to open an instagram account!!! 
2022 is gonna be a…",FALSE,0,NA,2021-12-06 12:56:06,FALSE,NA,"1467840273321721861",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","alleyhues0T7",192,TRUE,FALSE,NA,NA
"RT @NiniMochi94: can we just admire hobi's username. not only does it say ""you are my hope,"" it has ARMY in the middle of u and hope 

HOSE…",FALSE,0,NA,2021-12-06 12:56:06,FALSE,NA,"1467840271446523910",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","111_love_urself",877,TRUE,FALSE,NA,NA
"RT @nanah_vts: Omg omg taetae posted his first selca in insta im screaming😭😭😭
#BTSV
#BTSONINSTAGRAM https://t.co/HXdGoH52Jk",FALSE,0,NA,2021-12-06 12:56:05,FALSE,NA,"1467840266044579842",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","blushlnie",160,TRUE,FALSE,NA,NA
"RT @dreamsaidhello: what the fck i just noticed that jungkook 's username doesn't have the letters j and k in it, this little genius btch L…",FALSE,0,NA,2021-12-06 12:56:05,FALSE,NA,"1467840265733824517",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ManishaSamal16",167,TRUE,FALSE,NA,NA
"RT @NiniMochi94: can we just admire hobi's username. not only does it say ""you are my hope,"" it has ARMY in the middle of u and hope 

HOSE…",FALSE,0,NA,2021-12-06 12:56:05,FALSE,NA,"1467840265264062464",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ughsugar",877,TRUE,FALSE,NA,NA
"RT @savedme_fine: Vmin🐯🐥 having separation anxiety and flirting through instagram😭💕💜
#btsoninstagram https://t.co/pNSMmLQaaf",FALSE,0,NA,2021-12-06 12:56:05,FALSE,NA,"1467840265087950851",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Fairyfresh4223",467,TRUE,FALSE,NA,NA
"RT @NiniMochi94: In this house, we follow them ALL

#btsoninstagram https://t.co/bIlvMCtxq6",FALSE,0,NA,2021-12-06 12:56:04,FALSE,NA,"1467840263158525955",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","_Whalien_52Hz_",56,TRUE,FALSE,NA,NA
"RT @NiniMochi94: can we just admire hobi's username. not only does it say ""you are my hope,"" it has ARMY in the middle of u and hope 

HOSE…",FALSE,0,NA,2021-12-06 12:56:03,FALSE,NA,"1467840259484696580",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","yoongidoremi",877,TRUE,FALSE,NA,NA
"Drop your ig, imma follow since #btsoninstagram so I will too",FALSE,1,NA,2021-12-06 12:56:03,FALSE,NA,"1467840258892910594",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","adobubble",0,FALSE,FALSE,NA,NA
"RT @myeuphoriatae_: THEM HAVING INSTAGRAM ACCOUNTS FEELS SO UNREAL .
AND PLEASE THEY'RE SO CUTE. 
JUNGKOOKS INSTA USERNAME IS KILLING ME .…",FALSE,0,NA,2021-12-06 12:56:02,FALSE,NA,"1467840256167018497",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","blushlnie",202,TRUE,FALSE,NA,NA
"Keep running the numbers up fam🔥🔥🔥
#formule1 #bbtvi #btsoninstagram #FortniteFlipped #quieneslamascara https://t.co/4RwTrRgdYj",FALSE,0,NA,2021-12-06 12:56:02,FALSE,NA,"1467840254237368330",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","AwonAmlex",0,FALSE,FALSE,NA,NA
"RT @hobigiggle: BTS opened their own Instagram accounts y'all 2022 is gonna be goooooooooooood !!!
#BTSONINSTAGRAM #BTS https://t.co/X8xfGK…",FALSE,0,NA,2021-12-06 12:56:01,FALSE,NA,"1467840248340107278",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","PRITI1302",1404,TRUE,FALSE,NA,NA
"RT @Glorious795: Bangtan has their own instagram account now!?!?aahhh..which means time to open an instagram account!!! 
2022 is gonna be a…",FALSE,0,NA,2021-12-06 12:56:00,FALSE,NA,"1467840247958745091",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","blushlnie",192,TRUE,FALSE,NA,NA
"RT @dreamsaidhello: what the fck i just noticed that jungkook 's username doesn't have the letters j and k in it, this little genius btch L…",FALSE,0,NA,2021-12-06 12:56:00,FALSE,NA,"1467840246536617985",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Genesis88222377",167,TRUE,FALSE,NA,NA
"RT @vennamochi07: Finally, they already have instagram accounts! 
#BTSonInstagram
#BTS_twt https://t.co/ggmDHlOFp9",FALSE,0,NA,2021-12-06 12:55:59,FALSE,NA,"1467840239989592065",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","blushlnie",146,TRUE,FALSE,NA,NA
"RT @baelattan: jungkook has officially done the most “gen-z raised by millennials” thing ever #btsoninstagram https://t.co/P7WC5gVPxG",FALSE,0,NA,2021-12-06 12:55:58,FALSE,NA,"1467840239473467398",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","GeniusMYlab28",1145,TRUE,FALSE,NA,NA
"When other artists post some edit pictures and selfies. BTS does this #btsoninstagram https://t.co/MtBdp4sEv7",FALSE,2,NA,2021-12-06 12:55:58,FALSE,NA,"1467840235874619392",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","cosmogyrallx",0,FALSE,FALSE,NA,NA
"Ok you ARMYs, stans, and whoever can see this tweet:
What would you do if someone does this?

#BTS #btsoninstagram https://t.co/Wm8wbp8cMF",FALSE,0,NA,2021-12-06 12:55:57,FALSE,NA,"1467840235270971393",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","yeetedracer",0,FALSE,FALSE,NA,NA
"RT @_heymitchie: REST WHO/WHAT/WHEN??? IG Accounts!! May IG 😂 #btsoninstagram https://t.co/sLPlnTffT2",FALSE,0,NA,2021-12-06 12:55:57,FALSE,NA,"1467840233844600836",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Hopeworldblues",311,TRUE,FALSE,NA,NA
"RT @MoonRespectMei: Remember to follow all of the 7 tannies accs on Instagram💜🥺 #btsoninstagram

ARMY ASSEMBLE ON MAMA",FALSE,0,NA,2021-12-06 12:55:57,FALSE,NA,"1467840233471295489",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","BTS_girl_ot7",1,TRUE,FALSE,NA,NA
"RT @hobigiggle: BTS opened their own Instagram accounts y'all 2022 is gonna be goooooooooooood !!!
#BTSONINSTAGRAM #BTS https://t.co/X8xfGK…",FALSE,0,NA,2021-12-06 12:55:57,FALSE,NA,"1467840232884248582",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","fan_compas_Gaby",1404,TRUE,FALSE,NA,NA
"#btsoninstagram

Yessss finally! https://t.co/0ohqtMFP26",FALSE,1,NA,2021-12-06 12:55:57,FALSE,NA,"1467840231936528390",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","kimituli",0,FALSE,FALSE,NA,NA
"RT @seokjinmylabsss: bangtan surpassed 1M plus followers on instagram omg omg 
#btsoninstagram https://t.co/HdETtTIjT7",FALSE,0,NA,2021-12-06 12:55:56,FALSE,NA,"1467840229730308096",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","blushlnie",1700,TRUE,FALSE,NA,NA
"are we finally getting ig armys to work lmaooo #btsoninstagram",FALSE,3,NA,2021-12-06 12:55:55,FALSE,NA,"1467840225787457536",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ttannies7",1,FALSE,FALSE,NA,NA
"RT @adoretks: NOT JOON TAGGING YOONGI AS THE CAT OMG 😭 this is the cutest fucking thing i’ve seen all week #btsoninstagram https://t.co/U3s…",FALSE,0,NA,2021-12-06 12:55:55,FALSE,NA,"1467840223614799879",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ILOVETAEHYUNGY",107,TRUE,FALSE,NA,NA
"RT @ishxbts: All BTS members now have an official individual Instagram accounts! Follow right now.

Hoping Instagram servers don’t crash an…",FALSE,0,NA,2021-12-06 12:55:54,FALSE,NA,"1467840221161361411",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","blushlnie",375,TRUE,FALSE,NA,NA
"RT @ishyungshi: welcome to ig tannies~~📱📸
🐨🐹🐱🐿🐥🐻🐰 

ends 11:59pm 

- follow this account
- rt, like, tag friendsss
- 10 winners 🙋🏻‍♀️🙋🏻‍♀️…",FALSE,0,NA,2021-12-06 12:55:54,FALSE,NA,"1467840220942848001",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","taereomcflurry",216,TRUE,FALSE,NA,NA
"#btsoninstagram
So happy finally they are on ig 😭💃🏻
Screaming and crying 😭😭😭😭",FALSE,0,NA,2021-12-06 12:55:54,FALSE,NA,"1467840219705610248",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","sftbrries",0,FALSE,FALSE,NA,NA
"RT @btsbighiit_: Army!! Please support and follow our Instagram too for more BTS FANART CONTENT 💜💜

📌 https://t.co/w4dNfwRjJ0

#BTS #방탄소년단…",FALSE,0,NA,2021-12-06 12:55:52,FALSE,NA,"1467840212240039939",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Sappho67791183",12,TRUE,FALSE,NA,NA
"RT @NiniMochi94: can we just admire hobi's username. not only does it say ""you are my hope,"" it has ARMY in the middle of u and hope 

HOSE…",FALSE,0,NA,2021-12-06 12:55:51,FALSE,NA,"1467840210373586944",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","blushlnie",877,TRUE,FALSE,NA,NA
"RT @NiniMochi94: can we just admire hobi's username. not only does it say ""you are my hope,"" it has ARMY in the middle of u and hope 

HOSE…",FALSE,0,NA,2021-12-06 12:55:51,FALSE,NA,"1467840209832218627",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ManishaSamal16",877,TRUE,FALSE,NA,NA
"RT @m_turuaphrodite: From now on Yoongi be like-
3 selcas in 3 sns- Twitter, weverse and Instagram🤣💜💜

Also ARMYs too-
#btsoninstagram #YOO…",FALSE,0,NA,2021-12-06 12:55:51,FALSE,NA,"1467840209333067778",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Anamta9_3",99,TRUE,FALSE,NA,NA
"RT @mochis_eyesmile: I can die peacefully now 😭😭😭😭😭😭😭😭😭😭😭😭😭😭

#btsoninstagram https://t.co/F6zamlFvvd",FALSE,0,NA,2021-12-06 12:55:50,FALSE,NA,"1467840205504004096",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","sofia_thelast",460,TRUE,FALSE,NA,NA
"RT @hobigiggle: BTS opened their own Instagram accounts y'all 2022 is gonna be goooooooooooood !!!
#BTSONINSTAGRAM #BTS https://t.co/X8xfGK…",FALSE,0,NA,2021-12-06 12:55:49,FALSE,NA,"1467840200936390661",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","blushlnie",1404,TRUE,FALSE,NA,NA
"RT @dreamsaidhello: what the fck i just noticed that jungkook 's username doesn't have the letters j and k in it, this little genius btch L…",FALSE,0,NA,2021-12-06 12:55:49,FALSE,NA,"1467840200655216642",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Sourav09837593",167,TRUE,FALSE,NA,NA
"The boys finally got their own IG acct. 💜 #btsoninstagram",FALSE,0,NA,2021-12-06 12:55:48,FALSE,NA,"1467840194791583747",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","xtyriz89",0,FALSE,FALSE,NA,NA
"RT @NiniMochi94: can we just admire hobi's username. not only does it say ""you are my hope,"" it has ARMY in the middle of u and hope 

HOSE…",FALSE,0,NA,2021-12-06 12:55:48,FALSE,NA,"1467840194787299335",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Namtiddies69_",877,TRUE,FALSE,NA,NA
"RT @baelattan: jungkook has officially done the most “gen-z raised by millennials” thing ever #btsoninstagram https://t.co/P7WC5gVPxG",FALSE,0,NA,2021-12-06 12:55:47,FALSE,NA,"1467840191331442691",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","blushlnie",1145,TRUE,FALSE,NA,NA
"Jin commented on Jin's post
🐹: Do a feature on (tuna) for me or something
#btsoninstagram #jin #bts #BTSARMY https://t.co/SRYSrLpQLm",FALSE,0,NA,2021-12-06 12:55:46,FALSE,NA,"1467840187904499723",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Bts_army311",0,FALSE,FALSE,NA,NA
"RT @Milryrusso_2: @BTS_twt Jungkook pls don't forget your insta password 🤣🤣 #BTS #BTSonInstagram https://t.co/4nm7Ub93B0",FALSE,0,NA,2021-12-06 12:55:45,FALSE,NA,"1467840181609050116",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","blushlnie",142,TRUE,FALSE,NA,NA
"RT @dreamsaidhello: what the fck i just noticed that jungkook 's username doesn't have the letters j and k in it, this little genius btch L…",FALSE,0,NA,2021-12-06 12:55:44,FALSE,NA,"1467840180820271112",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","kamal_0x1134340",167,TRUE,FALSE,NA,NA
"#btsoninstagram
https://t.co/WiEtrzBbMh check mine first track on you tube armies just want to know how it sounds",FALSE,0,NA,2021-12-06 12:55:43,FALSE,NA,"1467840176281964549",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","MRAMSTPDCB",0,FALSE,FALSE,NA,NA
"RT @baelattan: jungkook has officially done the most “gen-z raised by millennials” thing ever #btsoninstagram https://t.co/P7WC5gVPxG",FALSE,0,NA,2021-12-06 12:55:43,FALSE,NA,"1467840173727748105",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","taetaebias4",1145,TRUE,FALSE,NA,NA
"RT @mochis_eyesmile: I can die peacefully now 😭😭😭😭😭😭😭😭😭😭😭😭😭😭

#btsoninstagram https://t.co/F6zamlFvvd",FALSE,0,NA,2021-12-06 12:55:42,FALSE,NA,"1467840172163485699",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","blushlnie",460,TRUE,FALSE,NA,NA
"RT @taegguk_luv_: The amount of photos they uploaded after opening their own accounts 😆💜

#btsoninstagram #BTS https://t.co/chTnsDRWII",FALSE,0,NA,2021-12-06 12:55:41,FALSE,NA,"1467840165783617540",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","thiccccthor",39,TRUE,FALSE,NA,NA
"RT @savedme_fine: Vmin🐯🐥 having separation anxiety and flirting through instagram😭💕💜
#btsoninstagram https://t.co/pNSMmLQaaf",FALSE,0,NA,2021-12-06 12:55:40,FALSE,NA,"1467840160813686786",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","blushlnie",467,TRUE,FALSE,NA,NA
